Id,Name,Month,Country,Confirmed,Deaths,Recovered,New cases,New deaths,New recovered,Population,Confirmed_per_100K,Deaths_per_100K,Recovered_per_100K,Confirmed_rolling_avg3,Confirmed_trend,Deaths_rolling_avg3,Deaths_trend,Recovered_rolling_avg3,Recovered_trend
458,COVID-19,2020-03-01,Ireland,3235,71,5,3234,71,5,4947267,65.3896383599268,1.4351358032626902,0.10106590163821763,1078.6666666666667,1617.5,23.666666666666668,35.5,1.6666666666666667,2.5
459,COVID-19,2020-03-01,Israel,5358,20,224,5351,20,223,8678517,61.738658805415724,0.23045412021431774,2.5810861464003585,1788.3333333333333,2679.0,6.666666666666667,10.0,75.0,112.0
460,COVID-19,2020-03-01,Italy,105792,12428,15729,104664,12399,15683,60446035,175.01892390460353,20.560488376119295,26.02155790698265,35640.666666666664,52895.0,4152.333333333333,6214.0,5258.333333333333,7864.5
461,COVID-19,2020-03-01,Jamaica,36,1,2,36,1,2,2963429,1.2148089257410926,0.033744692381697014,0.06748938476339403,12.0,18.0,0.3333333333333333,0.5,0.6666666666666666,1.0
462,COVID-19,2020-03-01,Japan,2255,67,424,2010,61,392,126407422,1.783914238833223,0.05300321685225097,0.3354233424679763,838.3333333333334,1120.0,24.333333333333332,33.5,152.33333333333334,211.5
463,COVID-19,2020-03-01,Jordan,274,5,30,274,5,30,10220604,2.6808591742718924,0.04892078785167687,0.2935247271100612,91.33333333333333,137.0,1.6666666666666667,2.5,10.0,15.0
464,COVID-19,2020-03-01,Kazakhstan,343,2,24,343,8,24,18815231,1.822991171354739,0.010629686130348334,0.12755623356418,114.33333333333333,171.5,0.6666666666666666,1.0,8.0,12.0
465,COVID-19,2020-03-01,Kenya,59,1,1,59,1,1,53968739,0.10932254689145135,0.0018529245235839212,0.0018529245235839212,19.666666666666668,29.5,0.3333333333333333,0.5,0.3333333333333333,0.5
466,COVID-19,2020-03-01,Kosovo,112,1,6,112,1,6,1920079,5.83309332584753,0.05208119040935295,0.3124871424561177,37.333333333333336,56.0,0.3333333333333333,0.5,2.0,3.0
467,COVID-19,2020-03-01,Kuwait,289,0,73,244,0,73,4281320,6.750254594377434,0.0,1.705081610344473,111.33333333333333,144.5,0.0,0.0,24.333333333333332,36.5
468,COVID-19,2020-03-01,Kyrgyzstan,107,0,3,107,0,3,6542426,1.6354789492460442,0.0,0.04585454997886105,35.666666666666664,53.5,0.0,0.0,1.0,1.5
469,COVID-19,2020-03-01,Laos,9,0,0,9,0,0,7293542,0.12339683517281454,0.0,0.0,3.0,4.5,0.0,0.0,0.0,0.0
470,COVID-19,2020-03-01,Latvia,398,0,1,398,0,1,1882408,21.143131563401774,0.0,0.053123446139200434,132.66666666666666,199.0,0.0,0.0,0.3333333333333333,0.5
471,COVID-19,2020-03-01,Lebanon,470,12,37,466,12,37,6819976,6.8915198528557875,0.17595369837078606,0.5425239033099237,158.0,235.0,4.0,6.0,12.333333333333334,18.5
472,COVID-19,2020-03-01,Lesotho,0,0,0,0,0,0,2145194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,COVID-19,2020-03-01,Liberia,3,0,0,3,0,0,5077411,0.05908523064215207,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0
474,COVID-19,2020-03-01,Libya,10,0,1,10,0,1,6887247,0.14519589612511355,0.0,0.014519589612511355,3.3333333333333335,5.0,0.0,0.0,0.3333333333333333,0.5
475,COVID-19,2020-03-01,Liechtenstein,68,0,44,68,0,44,38147,178.25779222481455,0.0,115.34327732193883,22.666666666666668,34.0,0.0,0.0,14.666666666666666,22.0
476,COVID-19,2020-03-01,Lithuania,537,8,7,536,8,7,2715340,19.776528906140665,0.29462240456075484,0.25779460399066045,179.33333333333334,268.5,2.6666666666666665,4.0,2.3333333333333335,3.5
477,COVID-19,2020-03-01,Luxembourg,2178,23,80,2177,23,80,627704,346.97883078648533,3.664147432547825,12.744860634948957,726.3333333333334,1089.0,7.666666666666667,11.5,26.666666666666668,40.0
478,COVID-19,2020-03-01,Madagascar,57,0,0,57,0,0,27808395,0.20497407347673247,0.0,0.0,19.0,28.5,0.0,0.0,0.0,0.0
479,COVID-19,2020-03-01,Malawi,0,0,0,0,0,0,19211425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,COVID-19,2020-03-01,Malaysia,2766,43,537,2741,43,519,32436963,8.527308798915609,0.13256481502291076,1.6555187364489088,933.0,1379.0,14.333333333333334,21.5,185.0,268.5
481,COVID-19,2020-03-01,Maldives,18,0,13,18,0,13,542151,3.3201082355284783,0.0,2.3978559478816788,6.0,9.0,0.0,0.0,4.333333333333333,6.5
482,COVID-19,2020-03-01,Mali,28,2,0,28,2,0,20346106,0.13761847107254824,0.009829890790896302,0.0,9.333333333333334,14.0,0.6666666666666666,1.0,0.0,0.0
483,COVID-19,2020-03-01,Malta,169,0,2,169,0,2,441750,38.25693265421618,0.0,0.452744765138653,56.333333333333336,84.5,0.0,0.0,0.6666666666666666,1.0
484,COVID-19,2020-03-01,Mauritania,6,1,2,6,1,2,4669775,0.12848584781922043,0.02141430796987007,0.04282861593974014,2.0,3.0,0.3333333333333333,0.5,0.6666666666666666,1.0
485,COVID-19,2020-03-01,Mauritius,143,5,0,143,5,0,1272140,11.240901158677504,0.393038502051661,0.0,47.666666666666664,71.5,1.6666666666666667,2.5,0.0,0.0
486,COVID-19,2020-03-01,Mexico,1215,29,35,1211,29,35,129166028,0.9406498123484914,0.022451723916136833,0.027096908174647903,406.3333333333333,607.5,9.666666666666666,14.5,11.666666666666666,17.5
487,COVID-19,2020-03-01,Moldova,353,4,18,353,4,18,4032294,8.7543219814825,0.09919911593747875,0.4463960217186544,117.66666666666667,176.5,1.3333333333333333,2.0,6.0,9.0
488,COVID-19,2020-03-01,Monaco,52,1,2,51,1,2,39290,132.3491982692797,2.5451768897938405,5.090353779587681,17.666666666666668,26.0,0.3333333333333333,0.5,0.6666666666666666,1.0
489,COVID-19,2020-03-01,Mongolia,12,0,2,12,0,2,3287242,0.3650476600140787,0.0,0.060841276669013115,4.0,6.0,0.0,0.0,0.6666666666666666,1.0
490,COVID-19,2020-03-01,Montenegro,109,2,0,109,2,0,628080,17.354477136670486,0.3184307731499172,0.0,36.333333333333336,54.5,0.6666666666666666,1.0,0.0,0.0
491,COVID-19,2020-03-01,Morocco,617,36,24,617,36,24,36985624,1.6682157370117643,0.09733511593585659,0.06489007729057106,205.66666666666666,308.5,12.0,18.0,8.0,12.0
492,COVID-19,2020-03-01,Mozambique,8,0,0,8,0,0,31398811,0.02547867178792216,0.0,0.0,2.6666666666666665,4.0,0.0,0.0,0.0,0.0
493,COVID-19,2020-03-01,Namibia,11,0,2,11,0,2,2548663,0.4315988422164876,0.0,0.07847251676663411,3.6666666666666665,5.5,0.0,0.0,0.6666666666666666,1.0
494,COVID-19,2020-03-01,Nepal,5,0,1,4,0,0,29225196,0.017108525123321672,0.0,0.003421705024664334,2.3333333333333335,2.0,0.0,0.0,0.6666666666666666,0.5
495,COVID-19,2020-03-01,Netherlands,12667,1040,3,12661,1040,3,17141544,73.89649380475878,6.067131408932592,0.017501340602690166,4224.333333333333,6333.5,346.6666666666667,520.0,1.0,1.5
496,COVID-19,2020-03-01,New Zealand,647,1,74,646,1,74,4829021,13.398160828043613,0.020708131109804656,1.5324017021255447,216.0,323.5,0.3333333333333333,0.5,24.666666666666668,37.0
497,COVID-19,2020-03-01,Nicaragua,5,1,0,5,1,0,6638075,0.07532304169506972,0.015064608339013944,0.0,1.6666666666666667,2.5,0.3333333333333333,0.5,0.0,0.0
498,COVID-19,2020-03-01,Niger,27,3,0,27,3,0,24346468,0.11089904293304476,0.012322115881449417,0.0,9.0,13.5,1.0,1.5,0.0,0.0
499,COVID-19,2020-03-01,Nigeria,135,2,8,134,2,8,206984347,0.06522232330930802,0.0009662566416193782,0.0038650265664775126,45.333333333333336,67.5,0.6666666666666666,1.0,2.6666666666666665,4.0
500,COVID-19,2020-03-01,North Macedonia,329,9,12,328,9,12,2083359,15.791805444956918,0.43199467782556916,0.5759929037674255,110.0,164.5,3.0,4.5,4.0,6.0
501,COVID-19,2020-03-01,Norway,4641,39,13,4626,39,13,5428594,85.49174979746138,0.7184180655248855,0.23947268850829517,1552.0,2320.5,13.0,19.5,4.333333333333333,6.5
502,COVID-19,2020-03-01,Oman,192,1,34,186,1,33,5128058,3.744107418441835,0.019500559471051223,0.6630190220157416,66.0,96.0,0.3333333333333333,0.5,11.666666666666666,17.0
503,COVID-19,2020-03-01,Pakistan,2118,27,94,2114,27,110,221612785,0.9557210338744672,0.012183412613130601,0.042416325393862093,707.3333333333334,1059.0,9.0,13.5,31.333333333333332,47.0
504,COVID-19,2020-03-01,Panama,1181,30,9,1181,30,9,4326296,27.298178395560544,0.6934338288457378,0.20803014865372133,393.6666666666667,590.5,10.0,15.0,3.0,4.5
505,COVID-19,2020-03-01,Papua New Guinea,1,0,0,1,0,0,8975531,0.011141402107574472,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0
506,COVID-19,2020-03-01,Paraguay,65,3,1,65,3,1,7147553,0.9094021408445658,0.04197240650051842,0.013990802166839475,21.666666666666668,32.5,1.0,1.5,0.3333333333333333,0.5
507,COVID-19,2020-03-01,Peru,1065,30,394,1065,30,394,33050211,3.2223697452340017,0.09077097873898596,1.1921255207720156,355.0,532.5,10.0,15.0,131.33333333333334,197.0
508,COVID-19,2020-03-01,Philippines,2084,88,49,2081,91,48,109830324,1.897472322853204,0.08012359136808156,0.04461427246631814,696.0,1041.5,29.666666666666668,44.0,16.666666666666668,24.5
509,COVID-19,2020-03-01,Poland,2311,33,7,2311,33,31,37839255,6.107414112672144,0.08721101935014312,0.018499307134878844,770.3333333333334,1155.5,11.0,16.5,2.3333333333333335,3.5
510,COVID-19,2020-03-01,Portugal,7443,160,43,7443,160,43,10191409,73.03209987941804,1.569949748852195,0.4219239950040274,2481.0,3721.5,53.333333333333336,80.0,14.333333333333334,21.5
511,COVID-19,2020-03-01,Qatar,781,2,62,780,2,62,2889284,27.03091838670065,0.06922130188655737,2.145860358483278,260.6666666666667,390.5,0.6666666666666666,1.0,20.666666666666668,31.0
512,COVID-19,2020-03-01,Romania,2245,82,220,2242,82,220,19214608,11.683818894457799,0.42675864113387063,1.1449622079201407,749.3333333333334,1122.5,27.333333333333332,41.0,73.33333333333333,110.0
513,COVID-19,2020-03-01,Russia,2337,17,121,2335,17,119,145945524,1.6012824072631375,0.011648181824336044,0.08290764710262714,780.3333333333334,1167.5,5.666666666666667,8.5,41.0,60.5
514,COVID-19,2020-03-01,Rwanda,75,0,0,75,0,0,13005303,0.5766878326479591,0.0,0.0,25.0,37.5,0.0,0.0,0.0,0.0
515,COVID-19,2020-03-01,Saint Kitts & Nevis,8,0,0,8,0,0,53264,15.019525382997898,0.0,0.0,2.6666666666666665,4.0,0.0,0.0,0.0,0.0
516,COVID-19,2020-03-01,Saint Lucia,13,0,1,13,0,1,183774,7.073905993230817,0.0,0.5441466148639089,4.333333333333333,6.5,0.0,0.0,0.3333333333333333,0.5
517,COVID-19,2020-03-01,St. Vincent & Grenadines,1,0,1,1,0,1,111002,0.9008846687447073,0.0,0.9008846687447073,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.5
518,COVID-19,2020-03-01,San Marino,236,26,13,235,26,13,33944,695.262785764789,76.59674758425642,38.29837379212821,79.0,118.0,8.666666666666666,13.0,4.333333333333333,6.5
519,COVID-19,2020-03-01,Sao Tome & Principe,0,0,0,0,0,0,219844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,COVID-19,2020-03-01,Saudi Arabia,1563,10,165,1563,10,165,34905942,4.477747656831608,0.02864841751011905,0.4726988889169644,521.0,781.5,3.3333333333333335,5.0,55.0,82.5
521,COVID-19,2020-03-01,Senegal,175,0,40,175,0,40,16816539,1.040642191594834,0.0,0.23786107236453352,58.333333333333336,87.5,0.0,0.0,13.333333333333334,20.0
522,COVID-19,2020-03-01,Serbia,900,16,0,900,22,30,8731081,10.30800195302277,0.18325336805373812,0.0,300.0,450.0,5.333333333333333,8.0,0.0,0.0
523,COVID-19,2020-03-01,Seychelles,10,0,0,10,0,0,98453,10.157130813687749,0.0,0.0,3.3333333333333335,5.0,0.0,0.0,0.0,0.0
524,COVID-19,2020-03-01,Sierra Leone,1,0,0,1,0,0,8004158,0.012493506499996627,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0
525,COVID-19,2020-03-01,Singapore,926,3,240,824,3,168,5858322,15.806573964353616,0.051209202908273056,4.096736232661844,347.0,456.5,1.0,1.5,104.0,120.0
526,COVID-19,2020-03-01,Slovakia,363,0,3,363,2,21,5460109,6.648218927497601,0.0,0.054943958078492575,121.0,181.5,0.0,0.0,1.0,1.5
527,COVID-19,2020-03-01,Slovenia,802,15,10,802,15,10,2078989,38.57644268440093,0.7215045389850547,0.4810030259900365,267.3333333333333,401.0,5.0,7.5,3.3333333333333335,5.0
528,COVID-19,2020-03-01,Somalia,5,0,1,5,0,1,15965848,0.03131684580737584,0.0,0.006263369161475169,1.6666666666666667,2.5,0.0,0.0,0.3333333333333333,0.5
529,COVID-19,2020-03-01,South Africa,1353,5,31,1353,5,31,59436725,2.2763703753865983,0.008412307373934213,0.052156305718392124,451.0,676.5,1.6666666666666667,2.5,10.333333333333334,15.5
530,COVID-19,2020-03-01,South Korea,9786,162,5408,6636,146,5415,51276977,19.084588391394448,0.31593126092437157,10.546643574561738,4315.666666666667,4887.5,59.333333333333336,81.0,1811.6666666666667,2704.0
531,COVID-19,2020-03-01,South Sudan,0,0,0,0,0,0,11216250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,COVID-19,2020-03-01,Spain,95923,8464,19259,95878,8464,19257,46757980,205.14786994647758,18.10172295723639,41.188691213777844,31989.333333333332,47961.5,2821.3333333333335,4232.0,6420.333333333333,9629.5
533,COVID-19,2020-03-01,Sri Lanka,143,2,17,142,2,22,21428970,0.6673209211641996,0.009333159736562234,0.07933185776077897,48.333333333333336,71.0,0.6666666666666666,1.0,6.0,8.5
534,COVID-19,2020-03-01,Sudan,7,2,1,7,2,1,44019263,0.01590212902928429,0.004543465436938369,0.0022717327184691846,2.3333333333333335,3.5,0.6666666666666666,1.0,0.3333333333333333,0.5
535,COVID-19,2020-03-01,Suriname,9,0,0,9,0,0,587541,1.5318079929741075,0.0,0.0,3.0,4.5,0.0,0.0,0.0,0.0
536,COVID-19,2020-03-01,Sweden,4435,180,0,4423,180,0,10110233,43.866446994841766,1.78037439888873,0.0,1482.6666666666667,2217.0,60.0,90.0,0.0,0.0
537,COVID-19,2020-03-01,Switzerland,16605,433,1823,16587,433,1823,8665615,191.6194061240893,4.99676018378384,21.03716816405991,5541.0,8302.5,144.33333333333334,216.5,607.6666666666666,911.5
538,COVID-19,2020-03-01,Syria,10,2,0,10,2,0,17571053,0.056911785537269735,0.011382357107453946,0.0,3.3333333333333335,5.0,0.6666666666666666,1.0,0.0,0.0
539,COVID-19,2020-03-01,Taiwan,322,5,39,283,4,30,23824369,1.3515573067223734,0.02098691470065797,0.16369793466513216,123.66666666666667,156.0,2.0,2.5,16.0,19.5
540,COVID-19,2020-03-01,Tajikistan,0,0,0,0,0,0,9573310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,COVID-19,2020-03-01,Tanzania,19,1,1,19,1,1,60012400,0.031660123574461276,0.0016663222933926988,0.0016663222933926988,6.333333333333333,9.5,0.3333333333333333,0.5,0.3333333333333333,0.5
542,COVID-19,2020-03-01,Thailand,1651,10,342,1609,10,314,69830779,2.3642869571883196,0.01432033287212792,0.4897553842267749,570.6666666666666,816.0,3.3333333333333335,5.0,125.0,168.5
543,COVID-19,2020-03-01,Timor-Leste,1,0,0,1,0,0,1322667,0.07560481965604343,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0
544,COVID-19,2020-03-01,Togo,34,1,10,34,1,10,8310934,0.4090996270695929,0.012032341972635086,0.12032341972635086,11.333333333333334,17.0,0.3333333333333333,0.5,3.3333333333333335,5.0
545,COVID-19,2020-03-01,Trinidad and Tobago,87,3,1,87,3,3,1400283,6.213029794691502,0.21424240671350006,0.07141413557116669,29.0,43.5,1.0,1.5,0.3333333333333333,0.5
546,COVID-19,2020-03-01,Tunisia,394,10,3,394,10,3,11839918,3.327725749451981,0.08446004440233454,0.02533801332070036,131.33333333333334,197.0,3.3333333333333335,5.0,1.0,1.5
547,COVID-19,2020-03-01,Turkey,13531,214,243,13531,214,243,84495243,16.01391926880428,0.2532686958483568,0.28759015463154536,4510.333333333333,6765.5,71.33333333333333,107.0,81.0,121.5
548,COVID-19,2020-03-01,United States,188724,5605,7024,188700,5604,7017,331341050,56.957627194095025,1.691610502230255,2.1198701458814115,62918.333333333336,94358.5,1868.6666666666667,2802.5,2343.6666666666665,3512.0
549,COVID-19,2020-03-01,Uganda,44,0,0,44,0,0,45974931,0.0957043306927421,0.0,0.0,14.666666666666666,22.0,0.0,0.0,0.0,0.0
550,COVID-19,2020-03-01,Ukraine,645,17,10,645,17,10,43686577,1.476426042717881,0.038913554614269735,0.02289032624368808,215.0,322.5,5.666666666666667,8.5,3.3333333333333335,5.0
551,COVID-19,2020-03-01,United Arab Emirates,664,6,61,643,6,56,9910892,6.6996996839436855,0.06053945497539475,0.6154844589165133,229.66666666666666,330.0,2.0,3.0,22.0,30.5
552,COVID-19,2020-03-01,United Kingdom,38815,2430,179,38754,2430,171,67948282,57.12432876522177,3.576249359770421,0.2634356524275331,12959.333333333334,19406.5,810.0,1215.0,62.333333333333336,89.5
553,COVID-19,2020-03-01,Uruguay,338,1,41,338,1,41,3475842,9.724262495245757,0.028770007382383892,1.1795703026777395,112.66666666666667,169.0,0.3333333333333333,0.5,13.666666666666666,20.5
554,COVID-19,2020-03-01,Uzbekistan,172,2,7,172,2,7,33551824,0.5126397897175426,0.005960927787413287,0.0208632472559465,57.333333333333336,86.0,0.6666666666666666,1.0,2.3333333333333335,3.5
555,COVID-19,2020-03-01,Venezuela,135,3,39,135,3,39,28421581,0.4749911695623126,0.010555359323606945,0.1372196712068903,45.0,67.5,1.0,1.5,13.0,19.5
556,COVID-19,2020-03-01,Vietnam,212,0,58,196,0,42,97490013,0.2174581718437149,0.0,0.05949327342894087,76.66666666666667,105.0,0.0,0.0,24.666666666666668,29.0
557,COVID-19,2020-03-01,State of Palestine,119,1,18,119,1,18,5121112,2.32371406835078,0.019527008977737646,0.35148616159927765,39.666666666666664,59.5,0.3333333333333333,0.5,6.0,9.0
558,COVID-19,2020-03-01,Western Sahara,0,0,0,0,0,0,599769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,COVID-19,2020-03-01,Yemen,0,0,0,0,0,0,29935468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,COVID-19,2020-03-01,Zambia,35,0,0,35,0,0,18468257,0.1895143651076547,0.0,0.0,11.666666666666666,17.5,0.0,0.0,0.0,0.0
561,COVID-19,2020-03-01,Zimbabwe,8,1,0,8,1,0,14899771,0.05369210036852244,0.006711512546065305,0.0,2.6666666666666665,4.0,0.3333333333333333,0.5,0.0,0.0
562,COVID-19,2020-04-01,Afghanistan,2171,64,260,1997,60,255,39074280,5.556084462720746,0.16379060599453144,0.665399336852784,782.0,723.6666666666666,22.666666666666668,21.333333333333332,88.33333333333333,86.66666666666667
563,COVID-19,2020-04-01,Albania,773,31,470,530,16,418,2877239,26.866033721911872,1.0774217922112135,16.335104591589367,338.6666666666667,257.6666666666667,15.333333333333334,10.333333333333334,174.0,156.66666666666666
564,COVID-19,2020-04-01,Algeria,4006,450,1779,3290,406,1733,43984569,9.107739580215052,1.0230860736636977,4.044600277883819,1574.3333333333333,1335.3333333333333,164.66666666666666,150.0,608.3333333333334,593.0
565,COVID-19,2020-04-01,Andorra,745,42,468,369,30,458,77287,963.9396017441485,54.342903722488906,605.5352129077336,373.6666666666667,248.33333333333334,18.0,14.0,159.33333333333334,156.0
566,COVID-19,2020-04-01,Angola,27,2,7,20,0,6,33032075,0.08173873424542662,0.006054721055216786,0.02119152369325875,11.333333333333334,9.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.3333333333333335
567,COVID-19,2020-04-01,Antigua and Barbuda,24,3,11,17,3,11,98069,24.472565234681706,3.0590706543352133,11.216592399229114,10.333333333333334,8.0,1.0,1.0,3.6666666666666665,3.6666666666666665
568,COVID-19,2020-04-01,Argentina,4428,218,1256,3374,191,1016,45267449,9.781863342906732,0.4815822512993829,2.7746206772111237,1827.3333333333333,1476.0,81.66666666666667,72.66666666666667,498.6666666666667,418.6666666666667
569,COVID-19,2020-04-01,Armenia,2066,32,929,1534,29,899,2964219,69.6979541660046,1.079542368495715,31.34046438539123,866.0,688.6666666666666,11.666666666666666,10.666666666666666,319.6666666666667,309.6666666666667
570,COVID-19,2020-04-01,Australia,6766,93,5742,2207,75,5384,25550683,26.48070112254925,0.36398244226974286,22.47298046788025,3783.3333333333335,2252.3333333333335,37.0,31.0,2037.0,1913.3333333333333
571,COVID-19,2020-04-01,Austria,15452,584,12907,5272,456,11812,9015361,171.3963534017107,6.47783266804291,143.16675727128398,8547.0,5150.666666666667,237.33333333333334,194.66666666666666,4667.333333333333,4302.333333333333
572,COVID-19,2020-04-01,Azerbaijan,1804,24,1325,1506,19,1299,10154978,17.764686442452167,0.2363372919173237,13.047787991268914,700.6666666666666,601.3333333333334,9.666666666666666,8.0,450.3333333333333,441.6666666666667
573,COVID-19,2020-04-01,Bahamas,81,11,25,67,11,26,393893,20.56396026332024,2.7926365789694154,6.346901315839581,31.666666666666668,27.0,3.6666666666666665,3.6666666666666665,8.666666666666666,8.333333333333334
574,COVID-19,2020-04-01,Bahrain,3040,8,1500,2473,4,1205,1711057,177.66795612302806,0.467547252955337,87.66510992912569,1216.0,1013.3333333333334,4.0,2.6666666666666665,598.3333333333334,500.0
575,COVID-19,2020-04-01,Bangladesh,7667,168,160,7616,163,135,164972348,4.6474455222035145,0.1018352481714087,0.09698595063943685,2572.6666666666665,2555.6666666666665,57.666666666666664,56.0,61.666666666666664,53.333333333333336
576,COVID-19,2020-04-01,Barbados,81,7,39,47,7,39,287437,28.180088158448637,2.435316260606672,13.568190594808602,38.333333333333336,27.0,2.3333333333333335,2.3333333333333335,13.0,13.0
577,COVID-19,2020-04-01,Belarus,14027,89,2386,13875,88,2341,9448772,148.45315348915182,0.9419213417362595,25.25195866722152,4726.666666666667,4675.666666666667,30.0,29.666666666666668,811.0,795.3333333333334
578,COVID-19,2020-04-01,Belgium,48519,7594,11576,35744,6889,9880,11598451,418.32310193835366,65.47426031286419,99.8064310484219,20431.666666666668,16173.0,2766.3333333333335,2531.3333333333335,4424.333333333333,3858.6666666666665
579,COVID-19,2020-04-01,Belize,18,2,9,15,2,9,398845,4.513031378104277,0.5014479309004751,2.2565156890521383,7.0,6.0,0.6666666666666666,0.6666666666666666,3.0,3.0
580,COVID-19,2020-04-01,Benin,64,1,33,55,1,32,12175480,0.525646627484091,0.008213228554438921,0.2710365422964844,24.333333333333332,21.333333333333332,0.3333333333333333,0.3333333333333333,11.333333333333334,11.0
581,COVID-19,2020-04-01,Bhutan,7,0,5,3,0,5,773069,0.9054819168793471,0.0,0.6467727977709622,3.6666666666666665,2.3333333333333335,0.0,0.0,1.6666666666666667,1.6666666666666667
582,COVID-19,2020-04-01,Bolivia,1167,62,132,1060,56,132,11700207,9.974182508053062,0.5299051546694857,1.128185168006002,424.6666666666667,389.0,22.666666666666668,20.666666666666668,44.0,44.0
583,COVID-19,2020-04-01,Bosnia and Herzegovina,1757,69,727,1337,56,710,3277152,53.61362548944937,2.1054867152942554,22.183896261143822,725.6666666666666,585.6666666666666,27.333333333333332,23.0,248.0,242.33333333333334
584,COVID-19,2020-04-01,Botswana,23,1,5,19,0,5,2359585,0.9747476780874603,0.04238033382988958,0.2119016691494479,9.0,7.666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667
585,COVID-19,2020-04-01,Brazil,87187,6006,35935,81470,5805,35808,212821986,40.96710196097879,2.822076850650195,16.88500360108471,30968.666666666668,29062.333333333332,2069.0,2002.0,12020.666666666666,11978.333333333334
586,COVID-19,2020-04-01,Brunei,138,1,124,9,0,79,438202,31.492325457209233,0.22820525693629878,28.297451860101052,89.0,46.0,0.6666666666666666,0.3333333333333333,56.333333333333336,41.333333333333336
587,COVID-19,2020-04-01,Bulgaria,1506,66,266,1107,58,249,6939018,21.703359178488945,0.9511432309297944,3.833395445868565,635.0,502.0,24.666666666666668,22.0,94.33333333333333,88.66666666666667
588,COVID-19,2020-04-01,Burkina Faso,645,43,506,384,29,474,20997293,3.07182454424006,0.20478830294933734,2.409834448659644,302.0,215.0,19.0,14.333333333333334,179.33333333333334,168.66666666666666
589,COVID-19,2020-04-01,Myanmar,151,6,27,136,5,27,54473253,0.2772002619340541,0.011014579944399501,0.04956560974979776,55.333333333333336,50.333333333333336,2.3333333333333335,2.0,9.0,9.0
590,COVID-19,2020-04-01,Burundi,11,1,4,9,1,4,11948454,0.09206211950098314,0.008369283590998467,0.03347713436399387,4.333333333333333,3.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333
591,COVID-19,2020-04-01,Cabo Verde,121,1,4,115,0,4,557026,21.722504874099233,0.1795248336702416,0.7180993346809664,42.333333333333336,40.333333333333336,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333
592,COVID-19,2020-04-01,Cambodia,122,0,119,13,0,98,16758448,0.7279910406978021,0.0,0.7100896216642495,77.33333333333333,40.333333333333336,0.0,0.0,47.666666666666664,39.666666666666664
593,COVID-19,2020-04-01,Cameroon,1832,61,934,1639,55,931,26655083,6.872985539005825,0.22884940932279219,3.504022103401441,675.0,610.6666666666666,22.333333333333332,20.333333333333332,313.0,311.3333333333333
594,COVID-19,2020-04-01,Canada,54444,3309,0,45930,3209,0,37799407,144.03400561283937,8.754105586894523,0.0,20992.666666666668,18146.666666666668,1136.3333333333333,1103.0,0.0,0.0
595,COVID-19,2020-04-01,Central African Republic,50,0,10,47,0,10,4843954,1.0322145916331988,0.0,0.20644291832663977,17.666666666666668,16.666666666666668,0.0,0.0,3.3333333333333335,3.3333333333333335
596,COVID-19,2020-04-01,Chad,73,5,33,66,5,33,16502877,0.4423471131730546,0.03029774747760648,0.19996513335220276,26.666666666666668,24.333333333333332,1.6666666666666667,1.6666666666666667,11.0,11.0
597,COVID-19,2020-04-01,Chile,17702,227,8580,14858,215,8424,19144605,92.46469174997343,1.1857126328801246,44.81680348066727,6849.333333333333,5900.666666666667,79.66666666666667,75.66666666666667,2912.0,2860.0
598,COVID-19,2020-04-01,China,83956,4637,76951,1677,1328,4006,1440297825,5.829072192065555,0.32194730280870903,5.3427144486592555,81863.66666666667,24718.0,3594.3333333333335,1474.6666666666667,63154.666666666664,25580.0
599,COVID-19,2020-04-01,Colombia,6507,293,1439,5601,277,1408,50976248,12.764768407435557,0.5747774924509941,2.822883316167169,2471.0,2169.0,103.0,97.66666666666667,490.0,479.6666666666667
600,COVID-19,2020-04-01,Comoros,1,0,0,1,0,0,872695,0.11458757068620766,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
601,COVID-19,2020-04-01,Congo,220,9,19,201,9,19,5540555,3.9707213447028322,0.16243860046511588,0.3429259343152446,79.66666666666667,73.33333333333333,3.0,3.0,6.333333333333333,6.333333333333333
602,COVID-19,2020-04-01,DR Congo,572,31,73,474,23,71,90003954,0.6355276347081373,0.03444293125166479,0.08110754778617837,223.33333333333334,190.66666666666666,13.0,10.333333333333334,25.0,24.333333333333332
